Sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
1172.39,0.02272,0.01707,0.01818,0.005982,0.008716,0.01021,0.009882,0.002621,0.007728,0.01185,0.00193,0.01089,0.01705,0.0221,0.01268,0.01131,0.0298,0.01071,0.008365,0.006956,0.005937,0.003181,0.003913,0.003857,0.00362,0.02253,0.01976,0.009353,0.01285,0.01239,0.01626,0.01818,0.0157,0.0134,0.007736,0.003567,0.004386,0.007571,0.01298,0.01345,0.008778,0.009527,0.003914,0.006074,0.004457,0.01113,0.005088,0.007585,0.004658,0.003872,0.01062,0.007073,0.008715,0.01057,0.007389,0.009914,0.007485,0.01309,0.009859,0.01188,0.0122,0.008215,0.007428,0.005105,0.004962,0.006808,0.005645,0.006623,0.007827,0.01642,0.01517,0.0141,0.007057,0.00829,0.00729,0.003091,0.002908,0.002469,0.001864,0.002765,0.002461,0.003655,0.002785,0.002981,0.00393,0.002699,0.003276,0.002031,0.003147,0.003161,0.002602,0.004646,0.003276,0.002618,0.003622,0.002197,0.002525,0.00172,0.002016,0.00196,0.01179,0.009865,0.01483,0.009049,0.01416,0.01108,0.002527,0.003555
1170.92,0.02244,0.01654,0.01766,0.005758,0.008019,0.00973,0.009746,0.002758,0.007623,0.01136,0.001679,0.01052,0.0171,0.02236,0.01189,0.01087,0.02875,0.009833,0.007892,0.006978,0.005848,0.003008,0.003562,0.004123,0.003529,0.02247,0.01961,0.009225,0.01282,0.01207,0.01566,0.01736,0.01486,0.01302,0.007189,0.003477,0.003946,0.007551,0.01202,0.01265,0.008218,0.009517,0.003985,0.005866,0.0041,0.01067,0.004796,0.007208,0.004287,0.003568,0.008405,0.006302,0.007855,0.008457,0.006282,0.008289,0.006767,0.0122,0.008744,0.01087,0.01111,0.006855,0.007057,0.004538,0.003941,0.005275,0.004333,0.005987,0.006875,0.01551,0.01424,0.01269,0.006327,0.007647,0.006577,0.002877,0.002771,0.002404,0.001901,0.00238,0.002258,0.003486,0.002587,0.002608,0.003719,0.002592,0.0032,0.001619,0.002999,0.003041,0.002329,0.003808,0.002963,0.002455,0.003441,0.002307,0.002254,0.001476,0.001798,0.00197,0.01185,0.00956,0.01462,0.008377,0.01276,0.009878,0.002219,0.003359
1169.46,0.02302,0.01665,0.01769,0.005856,0.007698,0.009956,0.01039,0.003214,0.007754,0.01153,0.001681,0.0107,0.01788,0.02329,0.01149,0.01091,0.02825,0.009535,0.007662,0.007338,0.00615,0.003005,0.003626,0.004554,0.004038,0.02278,0.01959,0.009246,0.01312,0.01214,0.01531,0.0171,0.01445,0.01305,0.007389,0.003462,0.004012,0.00785,0.01159,0.01196,0.00812,0.009834,0.004253,0.005966,0.00389,0.01054,0.004817,0.007215,0.004294,0.00386,0.007236,0.006055,0.007573,0.007059,0.005851,0.00748,0.006564,0.01205,0.008007,0.01037,0.01036,0.005911,0.006911,0.004161,0.003393,0.004434,0.003735,0.005825,0.006265,0.01518,0.0139,0.01169,0.005948,0.007562,0.006264,0.004037,0.003534,0.003284,0.00268,0.003091,0.002861,0.004169,0.003458,0.003458,0.004754,0.003259,0.004164,0.002472,0.004069,0.00404,0.003406,0.005119,0.004295,0.002993,0.00403,0.003234,0.003297,0.002936,0.003332,0.003189,0.01242,0.009538,0.01483,0.008209,0.01163,0.009178,0.002469,0.004321
1168,0.02429,0.01774,0.0188,0.006395,0.008134,0.01077,0.01169,0.003872,0.008175,0.01192,0.001988,0.01115,0.01939,0.02474,0.01199,0.01138,0.02878,0.01022,0.008299,0.008033,0.006973,0.00335,0.00413,0.005113,0.00477,0.02405,0.02012,0.009467,0.01407,0.01271,0.01574,0.01726,0.01455,0.01325,0.008213,0.00357,0.004591,0.008629,0.01181,0.01147,0.008643,0.01043,0.004603,0.006501,0.004035,0.01095,0.005128,0.007807,0.004876,0.004335,0.007143,0.006176,0.007712,0.006437,0.006005,0.007492,0.006919,0.01269,0.007619,0.01029,0.01013,0.005556,0.006934,0.00403,0.003338,0.004357,0.003783,0.006015,0.006223,0.01534,0.01412,0.01142,0.005942,0.007717,0.00612,0.00621,0.004787,0.004603,0.003986,0.00453,0.004193,0.005362,0.005221,0.005219,0.006546,0.004735,0.005926,0.004419,0.006076,0.005965,0.005499,0.008353,0.00682,0.004143,0.005312,0.004888,0.005422,0.005347,0.006288,0.005241,0.01357,0.01,0.0156,0.008751,0.01122,0.009178,0.003263,0.006409
1166.53,0.02616,0.02024,0.02113,0.007438,0.009101,0.01196,0.01392,0.004571,0.008714,0.01272,0.002801,0.01142,0.02148,0.02607,0.01352,0.01225,0.03048,0.01166,0.009566,0.00917,0.00791,0.004041,0.005004,0.005828,0.005322,0.02616,0.02121,0.01026,0.01592,0.01366,0.0167,0.01782,0.01544,0.01375,0.009463,0.0038,0.005747,0.009615,0.01233,0.01137,0.00932,0.01114,0.005185,0.007355,0.004866,0.01186,0.005536,0.009087,0.006042,0.005043,0.007816,0.006561,0.008316,0.006726,0.006472,0.008098,0.007723,0.01387,0.007851,0.01057,0.01054,0.005993,0.00725,0.004181,0.003726,0.005009,0.004365,0.006476,0.006782,0.01568,0.01455,0.01194,0.006112,0.008205,0.006172,0.009281,0.006651,0.006451,0.005826,0.006787,0.006106,0.007118,0.007593,0.007858,0.009193,0.007018,0.008431,0.007607,0.009134,0.008946,0.008652,0.01302,0.01086,0.005985,0.007344,0.007575,0.008798,0.008567,0.01064,0.007968,0.01546,0.01098,0.01681,0.009989,0.01147,0.009972,0.004439,0.009545
1165.07,0.02829,0.02349,0.02421,0.008761,0.01073,0.01379,0.01679,0.005329,0.009349,0.01423,0.003912,0.01199,0.02358,0.02729,0.01545,0.01362,0.03275,0.0135,0.0109,0.01065,0.008823,0.004885,0.006063,0.006612,0.006072,0.02792,0.0225,0.01136,0.01755,0.01496,0.01786,0.01916,0.01673,0.01472,0.01102,0.004301,0.00716,0.01063,0.01333,0.01181,0.01021,0.0116,0.005726,0.008164,0.005848,0.01364,0.005922,0.01062,0.007552,0.006266,0.009016,0.007162,0.009025,0.0079,0.007327,0.009132,0.008484,0.01519,0.008555,0.01139,0.01132,0.007037,0.007635,0.004585,0.004484,0.006033,0.005291,0.007166,0.00742,0.01603,0.01513,0.01296,0.006527,0.009226,0.006571,0.0133,0.009234,0.009067,0.008201,0.009902,0.008538,0.009447,0.01052,0.01121,0.01274,0.009845,0.01149,0.01171,0.01309,0.01292,0.0127,0.01889,0.01628,0.008697,0.01001,0.01111,0.01335,0.01275,0.01609,0.0113,0.01752,0.01219,0.01816,0.01153,0.01218,0.01124,0.006024,0.01337
1163.61,0.03071,0.02646,0.02787,0.01037,0.01296,0.01587,0.0199,0.006204,0.01039,0.01625,0.005125,0.01298,0.02566,0.02887,0.01746,0.01538,0.03496,0.01553,0.01234,0.01218,0.009757,0.005833,0.00724,0.007528,0.007023,0.02926,0.02394,0.01257,0.01901,0.01645,0.01913,0.02108,0.0182,0.01607,0.01265,0.004936,0.008627,0.01198,0.01459,0.01277,0.0113,0.01236,0.006225,0.009241,0.006878,0.01588,0.00644,0.01208,0.009293,0.008003,0.01045,0.008048,0.009805,0.009813,0.008582,0.01047,0.00901,0.01634,0.009637,0.01251,0.01225,0.008316,0.007883,0.005236,0.005432,0.007078,0.006377,0.008023,0.008285,0.01685,0.01608,0.01407,0.007027,0.01046,0.007388,0.0179,0.01198,0.01203,0.01088,0.01337,0.01134,0.01195,0.01372,0.01487,0.01651,0.01292,0.0148,0.01626,0.0175,0.01747,0.01713,0.02555,0.02216,0.01196,0.01318,0.01488,0.01837,0.01745,0.02188,0.01474,0.0194,0.01343,0.01985,0.01322,0.01343,0.0126,0.007935,0.01745
1162.14,0.03328,0.0289,0.03121,0.01229,0.01533,0.01788,0.02272,0.00695,0.01166,0.01801,0.006317,0.01412,0.0274,0.03049,0.01929,0.01718,0.03671,0.0172,0.01376,0.01331,0.01062,0.006758,0.008459,0.008468,0.008079,0.03056,0.0253,0.01373,0.02066,0.01792,0.02053,0.02313,0.01973,0.01749,0.01406,0.005793,0.01025,0.01367,0.01601,0.01405,0.01239,0.01329,0.006794,0.01051,0.007947,0.01783,0.007266,0.01355,0.01104,0.009789,0.01202,0.009009,0.01082,0.01209,0.009933,0.01216,0.009556,0.01731,0.01082,0.01359,0.01336,0.009684,0.008235,0.005947,0.00635,0.008284,0.007469,0.009109,0.009369,0.01831,0.01727,0.01518,0.007624,0.01152,0.008475,0.02233,0.0145,0.01478,0.01346,0.01657,0.01399,0.01441,0.01684,0.01808,0.01983,0.01563,0.01791,0.02069,0.02157,0.02196,0.02142,0.03168,0.02774,0.01495,0.01717,0.01853,0.02301,0.02205,0.0271,0.01815,0.02102,0.01481,0.02186,0.01476,0.01498,0.01385,0.00994,0.02135
1160.68,0.03539,0.03128,0.03344,0.01395,0.01721,0.01969,0.02469,0.007371,0.01282,0.01914,0.007333,0.01497,0.02836,0.03141,0.02047,0.01865,0.03803,0.01834,0.01493,0.01413,0.01133,0.007638,0.009318,0.009324,0.00885,0.03173,0.02651,0.01467,0.02229,0.01889,0.02197,0.02496,0.02096,0.01868,0.01502,0.006774,0.01174,0.01517,0.01736,0.0155,0.01322,0.0139,0.007403,0.01159,0.008861,0.01938,0.008153,0.01483,0.01259,0.01119,0.0137,0.009832,0.01191,0.01415,0.01107,0.01399,0.01037,0.01802,0.0119,0.01438,0.0143,0.011,0.008802,0.006436,0.007071,0.009594,0.008463,0.0103,0.01045,0.01986,0.01855,0.0162,0.008381,0.01229,0.009714,0.02573,0.01647,0.01691,0.01549,0.01897,0.01598,0.01649,0.01941,0.02062,0.02244,0.01746,0.02036,0.02454,0.02463,0.02557,0.0247,0.03636,0.03255,0.01704,0.01989,0.02149,0.02664,0.02575,0.031,0.02097,0.02238,0.01609,0.02362,0.01592,0.01622,0.01481,0.01162,0.02461
1159.21,0.03631,0.0334,0.03489,0.01495,0.01842,0.02079,0.02563,0.007512,0.01365,0.01977,0.007906,0.01547,0.02853,0.03172,0.02093,0.01935,0.03888,0.01913,0.01563,0.01495,0.01186,0.008395,0.009803,0.01011,0.009061,0.03196,0.02734,0.01518,0.02303,0.01916,0.02325,0.02643,0.02162,0.01943,0.0154,0.007528,0.01269,0.01624,0.01836,0.01677,0.01355,0.01421,0.007889,0.01238,0.009412,0.02078,0.008717,0.01551,0.0138,0.01194,0.01524,0.0106,0.01259,0.0157,0.01174,0.01538,0.01108,0.01839,0.01283,0.01492,0.01499,0.01193,0.009276,0.006701,0.007519,0.01049,0.009162,0.01102,0.01116,0.02061,0.01951,0.0168,0.00912,0.0128,0.01086,0.02762,0.01753,0.01795,0.01655,0.02025,0.01697,0.01777,0.02078,0.02222,0.02387,0.01868,0.02163,0.02697,0.02614,0.02766,0.02637,0.03889,0.03545,0.01813,0.01979,0.02302,0.02879,0.02781,0.03315,0.02246,0.02336,0.01687,0.02433,0.01652,0.01683,0.01536,0.01246,0.02657
1157.75,0.03591,0.03426,0.03553,0.01548,0.01874,0.02088,0.02555,0.007229,0.01387,0.01966,0.007998,0.01585,0.02828,0.03196,0.02116,0.01924,0.03895,0.01954,0.01558,0.01549,0.01211,0.008838,0.01018,0.01073,0.008936,0.03165,0.02745,0.01533,0.02279,0.01953,0.02399,0.02734,0.02194,0.01976,0.01528,0.008045,0.01324,0.01695,0.01888,0.01755,0.01331,0.01448,0.008285,0.01276,0.009734,0.02135,0.008891,0.01574,0.0144,0.01208,0.01609,0.01113,0.01263,0.01653,0.01189,0.01581,0.01128,0.01838,0.01316,0.0151,0.01538,0.01232,0.009426,0.006817,0.007598,0.01076,0.009339,0.01095,0.01129,0.02075,0.01965,0.01681,0.009531,0.013,0.01146,0.02791,0.01766,0.01784,0.01652,0.02038,0.01689,0.01808,0.02088,0.02223,0.02376,0.01888,0.02147,0.02739,0.02602,0.02815,0.02651,0.03872,0.03586,0.01812,0.02001,0.02318,0.02911,0.02816,0.03344,0.02266,0.02372,0.01715,0.02368,0.01637,0.01696,0.01546,0.01247,0.02683
1156.29,0.03448,0.03379,0.03492,0.01537,0.01793,0.02055,0.02453,0.006901,0.01378,0.01904,0.007835,0.016,0.02787,0.03217,0.02115,0.01892,0.03828,0.01949,0.01496,0.01555,0.01217,0.008933,0.01021,0.01099,0.008609,0.0309,0.02715,0.0156,0.02221,0.01977,0.024,0.02775,0.02191,0.01973,0.0148,0.008235,0.01339,0.01703,0.01864,0.01801,0.01287,0.01465,0.008594,0.01256,0.009828,0.02074,0.00863,0.01545,0.01423,0.01192,0.01604,0.01105,0.01204,0.01638,0.01159,0.01528,0.01108,0.01776,0.01261,0.01464,0.01493,0.01214,0.009142,0.006616,0.007251,0.01053,0.008953,0.01029,0.01091,0.02083,0.01921,0.01636,0.009497,0.01285,0.01131,0.02693,0.01719,0.01712,0.01576,0.01962,0.01623,0.01758,0.02018,0.02132,0.02275,0.01786,0.0203,0.02657,0.02493,0.02737,0.02548,0.03673,0.0345,0.01724,0.0195,0.02223,0.02811,0.02731,0.0325,0.02203,0.02346,0.01693,0.0225,0.01588,0.0165,0.01496,0.01195,0.02586
1154.82,0.03285,0.03268,0.0336,0.01501,0.01662,0.02045,0.0231,0.006843,0.0134,0.01815,0.007481,0.0159,0.02746,0.03207,0.02067,0.01861,0.03722,0.01901,0.01426,0.01522,0.01219,0.008764,0.01001,0.0108,0.008254,0.02997,0.02634,0.01572,0.02141,0.01949,0.02342,0.02759,0.02125,0.01902,0.01402,0.008221,0.01321,0.01657,0.01782,0.01804,0.0125,0.01441,0.008809,0.01187,0.009689,0.01926,0.008256,0.01467,0.01346,0.01136,0.01522,0.01036,0.01104,0.01533,0.01079,0.01417,0.01041,0.01646,0.01149,0.01369,0.01371,0.01138,0.008432,0.005938,0.00658,0.009839,0.008033,0.009141,0.009934,0.02035,0.0183,0.01552,0.009121,0.01215,0.01047,0.02561,0.01654,0.01627,0.01492,0.01838,0.01549,0.01669,0.01918,0.02006,0.02153,0.01686,0.01892,0.02539,0.02365,0.02608,0.02416,0.0346,0.03247,0.01604,0.01865,0.0207,0.02697,0.02595,0.0313,0.02113,0.02257,0.01652,0.0216,0.01536,0.01535,0.01388,0.01122,0.02436
1153.36,0.03194,0.03178,0.03258,0.01476,0.01536,0.02043,0.02201,0.006565,0.013,0.01737,0.007323,0.01569,0.02746,0.03163,0.02033,0.01837,0.03607,0.01847,0.01368,0.01464,0.01204,0.008517,0.009862,0.01052,0.007857,0.0294,0.02522,0.01551,0.02086,0.01875,0.02219,0.02692,0.02022,0.0176,0.01295,0.007935,0.01301,0.01577,0.01676,0.01764,0.01223,0.01386,0.00889,0.01109,0.009644,0.01756,0.007946,0.01371,0.01251,0.01044,0.0138,0.009213,0.009792,0.0137,0.009511,0.01275,0.009395,0.01476,0.0103,0.01252,0.01211,0.01036,0.007522,0.005084,0.005694,0.008797,0.006789,0.007705,0.008508,0.01893,0.0168,0.01449,0.008341,0.01085,0.009283,0.02467,0.01602,0.01557,0.01447,0.01746,0.01485,0.0159,0.01843,0.019,0.02045,0.0161,0.01803,0.02442,0.02288,0.02521,0.02321,0.03349,0.03101,0.01516,0.01789,0.01953,0.0263,0.02479,0.03056,0.02052,0.02138,0.01594,0.02095,0.01476,0.01385,0.01282,0.01071,0.02319
1151.9,0.03173,0.03137,0.03188,0.01449,0.01446,0.02031,0.02138,0.006491,0.01275,0.01711,0.007554,0.01553,0.02799,0.03131,0.02028,0.01817,0.03519,0.01822,0.01305,0.01423,0.01165,0.008201,0.00993,0.01032,0.007473,0.02924,0.02411,0.01517,0.02089,0.01803,0.02036,0.02628,0.01925,0.0162,0.01197,0.007345,0.01301,0.0149,0.01552,0.01677,0.01194,0.01323,0.00873,0.01039,0.00994,0.01618,0.007576,0.01284,0.01163,0.009702,0.01197,0.007779,0.008315,0.01157,0.007986,0.01094,0.008179,0.01317,0.00929,0.01129,0.01071,0.009262,0.006601,0.004254,0.004742,0.007591,0.005516,0.006176,0.00683,0.01696,0.01491,0.01343,0.007309,0.00941,0.007884,0.02448,0.01598,0.01539,0.01455,0.0173,0.01458,0.01561,0.01814,0.01855,0.01997,0.01582,0.01791,0.02413,0.02277,0.02489,0.02281,0.03367,0.03083,0.01493,0.01748,0.01924,0.02619,0.0243,0.03055,0.02038,0.02052,0.01525,0.02037,0.01388,0.01218,0.01191,0.01064,0.02265
1150.43,0.03159,0.03106,0.03133,0.014,0.01417,0.02056,0.02085,0.006779,0.01248,0.01723,0.007682,0.01546,0.0284,0.03134,0.02004,0.01813,0.03474,0.018,0.01263,0.01413,0.0113,0.007817,0.01008,0.009915,0.00731,0.0288,0.02298,0.01456,0.02066,0.01757,0.01869,0.02605,0.01842,0.01553,0.0115,0.00682,0.01306,0.01416,0.01403,0.01541,0.01165,0.01249,0.008318,0.009592,0.0103,0.01522,0.007158,0.01206,0.01085,0.009472,0.00984,0.006282,0.006686,0.009067,0.006463,0.008823,0.006565,0.01193,0.008329,0.01002,0.009683,0.007974,0.005708,0.003323,0.003888,0.006234,0.004338,0.004681,0.005099,0.01509,0.01322,0.01222,0.006424,0.00828,0.006337,0.02497,0.01647,0.01575,0.01498,0.01739,0.0149,0.01556,0.01817,0.01862,0.02006,0.01591,0.0182,0.02443,0.02306,0.02508,0.02294,0.03476,0.03142,0.01531,0.0175,0.0193,0.02665,0.02425,0.03127,0.02027,0.01987,0.01476,0.01995,0.01296,0.01046,0.0107,0.01071,0.02233
1148.97,0.03157,0.03028,0.0309,0.01341,0.01406,0.02067,0.02057,0.007058,0.01231,0.01719,0.007542,0.01545,0.02824,0.03115,0.01972,0.01841,0.03429,0.01733,0.01261,0.01389,0.01086,0.007452,0.01,0.009352,0.007234,0.02827,0.02195,0.01371,0.02056,0.01723,0.0173,0.0256,0.01759,0.01532,0.01118,0.006375,0.01283,0.01344,0.01243,0.0141,0.01128,0.01192,0.007782,0.00894,0.01044,0.01419,0.006818,0.01132,0.01013,0.009463,0.007505,0.004853,0.005223,0.006849,0.004971,0.0068,0.00479,0.01089,0.00731,0.008604,0.00873,0.006705,0.005021,0.002419,0.0031,0.004808,0.003236,0.003609,0.00375,0.01373,0.01191,0.01088,0.005608,0.007478,0.00497,0.02546,0.01684,0.01587,0.01529,0.01734,0.01531,0.01516,0.01823,0.01867,0.01992,0.01586,0.01834,0.02457,0.02316,0.02542,0.0231,0.03568,0.03166,0.0157,0.01759,0.01918,0.02683,0.02411,0.03173,0.01994,0.01906,0.01425,0.01963,0.0123,0.009161,0.009266,0.01073,0.022
1147.51,0.03151,0.02901,0.02977,0.01275,0.01385,0.02009,0.02016,0.007037,0.01186,0.01662,0.007124,0.01503,0.02743,0.03036,0.01907,0.01834,0.03339,0.0162,0.01247,0.01339,0.01017,0.006991,0.009603,0.008608,0.007146,0.02743,0.02074,0.01261,0.02026,0.01646,0.0163,0.02485,0.01639,0.01482,0.0107,0.005895,0.01216,0.01254,0.01117,0.01289,0.01066,0.01114,0.007022,0.008389,0.01003,0.0127,0.006511,0.01045,0.009244,0.009301,0.005376,0.003552,0.004155,0.004947,0.003642,0.005223,0.003362,0.009929,0.006389,0.007156,0.007867,0.005767,0.0047,0.001728,0.002335,0.00359,0.002227,0.003097,0.00283,0.01248,0.01087,0.009709,0.004748,0.006744,0.003987,0.02515,0.01648,0.01533,0.015,0.01677,0.01526,0.01432,0.01771,0.01815,0.01916,0.01525,0.01791,0.02392,0.02235,0.02482,0.0225,0.03514,0.03118,0.01534,0.01728,0.01853,0.02587,0.02353,0.03071,0.01927,0.01828,0.01357,0.019,0.01165,0.008207,0.007804,0.01049,0.02127
1146.04,0.03092,0.02728,0.02763,0.01159,0.01317,0.0189,0.01915,0.006744,0.01113,0.01545,0.006436,0.01356,0.02599,0.02908,0.01776,0.01739,0.03193,0.01505,0.01176,0.01285,0.009153,0.006422,0.009002,0.007802,0.006793,0.02635,0.01947,0.01147,0.01926,0.01511,0.01558,0.02394,0.01498,0.01361,0.009949,0.005244,0.01096,0.01143,0.01033,0.01172,0.009634,0.01006,0.006216,0.007764,0.009093,0.011,0.005923,0.009295,0.00823,0.008637,0.003697,0.0025,0.003531,0.003312,0.002771,0.004046,0.002533,0.009257,0.005676,0.005942,0.007223,0.005179,0.004617,0.001243,0.001767,0.0025,0.001573,0.002894,0.00222,0.01121,0.01014,0.008976,0.004119,0.005882,0.003497,0.02324,0.01506,0.01393,0.01389,0.01547,0.01433,0.0129,0.01636,0.01706,0.0175,0.01385,0.01633,0.02217,0.02003,0.02277,0.02056,0.03238,0.02925,0.0141,0.01596,0.01689,0.02339,0.02186,0.02789,0.01792,0.01745,0.01263,0.01801,0.01087,0.007482,0.006615,0.009671,0.01945
1144.58,0.02927,0.02481,0.02483,0.01005,0.01204,0.01727,0.01739,0.006161,0.01016,0.01381,0.005434,0.01156,0.02403,0.02737,0.01618,0.01553,0.03003,0.01409,0.01054,0.01216,0.008002,0.005781,0.008373,0.007138,0.006054,0.02524,0.0182,0.01044,0.01748,0.01363,0.01476,0.02257,0.01381,0.01231,0.009034,0.004569,0.009162,0.01015,0.009647,0.01056,0.008211,0.008955,0.00554,0.007039,0.007836,0.009557,0.00508,0.008064,0.007203,0.007552,0.002422,0.001859,0.003125,0.002048,0.002181,0.003093,0.002011,0.008949,0.005194,0.005197,0.00675,0.004815,0.004481,0.0008759,0.001408,0.001611,0.001288,0.002649,0.001796,0.01011,0.009779,0.00849,0.003808,0.005245,0.003127,0.01976,0.01278,0.01164,0.01189,0.01329,0.01235,0.01094,0.01416,0.01508,0.01483,0.01175,0.01362,0.01896,0.01618,0.01908,0.01726,0.02734,0.02504,0.01181,0.01363,0.014,0.01957,0.01872,0.02327,0.01513,0.01626,0.01145,0.01655,0.009887,0.006923,0.005918,0.00811,0.01641
1143.12,0.0269,0.02168,0.02172,0.008631,0.01082,0.01528,0.0152,0.005219,0.008829,0.01187,0.004349,0.01007,0.02188,0.02543,0.01484,0.01335,0.02803,0.01299,0.009258,0.01108,0.007039,0.005173,0.007602,0.006504,0.005275,0.02397,0.01691,0.00943,0.01564,0.0126,0.01373,0.0204,0.01308,0.01155,0.008203,0.004098,0.007022,0.008813,0.008878,0.009601,0.006752,0.007959,0.004778,0.00635,0.006509,0.008493,0.004382,0.007096,0.006085,0.00653,0.00153,0.001513,0.002677,0.001324,0.001732,0.002355,0.00156,0.008783,0.004768,0.004736,0.006287,0.004643,0.004284,0.0007134,0.001078,0.001204,0.001038,0.002372,0.001518,0.009544,0.009558,0.008177,0.003583,0.005068,0.002722,0.01546,0.009896,0.008858,0.009174,0.01032,0.0097,0.008593,0.01138,0.01203,0.01139,0.009246,0.01037,0.01452,0.0117,0.01437,0.01311,0.02087,0.01891,0.00873,0.01052,0.01052,0.01501,0.01466,0.01773,0.0113,0.01497,0.01034,0.01457,0.008834,0.006762,0.005642,0.006278,0.01288
1141.65,0.02476,0.01867,0.01901,0.007435,0.009487,0.01369,0.01321,0.004319,0.007438,0.01009,0.003555,0.008811,0.02009,0.02382,0.01348,0.01179,0.02639,0.01177,0.008324,0.01002,0.0063,0.004713,0.006486,0.005685,0.004647,0.02255,0.01614,0.008914,0.01418,0.01204,0.01312,0.01849,0.01254,0.01098,0.007511,0.00369,0.005397,0.007621,0.008044,0.009293,0.005859,0.007187,0.003995,0.005776,0.005344,0.007709,0.003799,0.006343,0.004886,0.005824,0.001038,0.001264,0.002315,0.000974,0.001653,0.001834,0.001431,0.008665,0.004293,0.004464,0.005881,0.004552,0.004133,0.000781,0.0008132,0.001131,0.0008004,0.002242,0.00136,0.009521,0.009405,0.008284,0.003409,0.005,0.002602,0.01116,0.00678,0.006354,0.006486,0.007423,0.007085,0.006266,0.008749,0.00908,0.008058,0.00673,0.00718,0.01022,0.00772,0.009693,0.009053,0.0146,0.01299,0.005921,0.007799,0.007449,0.01068,0.01062,0.01265,0.007889,0.014,0.009599,0.01313,0.00816,0.007106,0.005652,0.004481,0.009525
1140.19,0.02328,0.01674,0.01762,0.006996,0.008408,0.01276,0.0119,0.003578,0.006303,0.008997,0.003081,0.007919,0.01905,0.02236,0.01219,0.01093,0.02519,0.01082,0.007905,0.009399,0.005794,0.004355,0.005366,0.004941,0.004049,0.02136,0.01543,0.008648,0.01315,0.01155,0.01272,0.01702,0.01188,0.01043,0.006908,0.003411,0.004666,0.006728,0.0077,0.009516,0.005369,0.006643,0.003555,0.005416,0.004352,0.007217,0.003432,0.005832,0.003944,0.005323,0.0008845,0.001221,0.002408,0.001035,0.00166,0.001629,0.001524,0.008459,0.004175,0.004664,0.005624,0.004462,0.003952,0.001021,0.0006965,0.001247,0.0006674,0.002221,0.00127,0.009385,0.009456,0.00848,0.003243,0.004943,0.002743,0.007816,0.004559,0.004635,0.00463,0.005348,0.004968,0.004775,0.006668,0.006653,0.005883,0.004863,0.004717,0.006906,0.004834,0.00612,0.006006,0.009937,0.008771,0.00381,0.006634,0.005281,0.007525,0.007535,0.008866,0.005285,0.01326,0.009245,0.01238,0.00777,0.007483,0.005931,0.003003,0.007037
1138.72,0.02306,0.01656,0.01801,0.007435,0.008061,0.01234,0.01176,0.002966,0.005758,0.008949,0.00314,0.007737,0.01859,0.02152,0.01159,0.01079,0.02443,0.01049,0.007959,0.00931,0.005504,0.004179,0.004676,0.004623,0.003698,0.02052,0.01501,0.008422,0.01283,0.01101,0.01231,0.0159,0.01135,0.009883,0.006517,0.003218,0.004334,0.006499,0.008123,0.01015,0.005235,0.006587,0.003488,0.005461,0.003724,0.007426,0.003337,0.005499,0.00383,0.005059,0.001075,0.001447,0.002976,0.001535,0.001657,0.001682,0.00175,0.008118,0.004472,0.005019,0.005436,0.004532,0.00371,0.001538,0.0007873,0.001488,0.0007559,0.002179,0.001394,0.009213,0.009605,0.008471,0.00307,0.004959,0.003231,0.005885,0.003486,0.003732,0.003938,0.004513,0.0037,0.004533,0.005525,0.005338,0.00512,0.00407,0.003514,0.005012,0.003494,0.004298,0.004523,0.007741,0.006433,0.002724,0.005438,0.004543,0.00596,0.005913,0.006964,0.004004,0.01284,0.009048,0.01197,0.007604,0.007705,0.00631,0.00226,0.00587
1137.26,0.02443,0.01789,0.01963,0.008424,0.008639,0.01266,0.01268,0.002718,0.005859,0.009814,0.003753,0.008466,0.01891,0.02214,0.01186,0.01131,0.02461,0.01074,0.008446,0.009776,0.005784,0.004348,0.004747,0.004872,0.003792,0.02029,0.01543,0.008384,0.01313,0.01077,0.01225,0.01538,0.01154,0.009963,0.006804,0.00313,0.004822,0.007069,0.008693,0.01089,0.005591,0.007183,0.003772,0.005955,0.003724,0.008351,0.003704,0.00574,0.004552,0.005353,0.001578,0.001797,0.00349,0.002242,0.001798,0.001777,0.002045,0.008052,0.004946,0.005185,0.00554,0.004849,0.003446,0.002052,0.001046,0.00194,0.0009341,0.002135,0.001715,0.009425,0.00989,0.008468,0.00303,0.005131,0.003841,0.005513,0.003679,0.003876,0.004333,0.004681,0.00353,0.005168,0.005534,0.00543,0.005626,0.004435,0.003756,0.004803,0.003902,0.004398,0.004484,0.00819,0.006461,0.002824,0.005212,0.005303,0.006111,0.005852,0.007188,0.004008,0.01335,0.009174,0.01195,0.007656,0.007787,0.006622,0.002279,0.006026
